acousticness,danceability,duration_ms,energy,instrumentalness,keis,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_title,artist,Hit
0.203,0.791,286213,0.916,0,2,0.0924,-2.009,1,0.178,103.709,4,0.62,Hood Pass Intact feat. MC Eiht,Dâm-Funk,0
0.113,0.801,236493,0.822,0.00424,6,0.0877,-4.655,1,0.0831,176.048,4,0.938,Hula Hoop,Daddy Yankee,0
0.116,0.685,204520,0.859,0,5,0.317,-2.595,0,0.0553,176.018,4,0.886,La Rompe Corazones,Daddy Yankee,0
0.076,0.899,234320,0.626,0,6,0.0631,-4.228,0,0.292,88.007,4,0.871,Shaky Shaky,Daddy Yankee,0
0.111,0.69,204520,0.86,0,5,0.317,-2.622,0,0.0559,176.027,4,0.867,Rompe,daddy yankee,1
0.0378,0.81,369627,0.793,1.82E-06,6,0.072,-9.404,0,0.0403,116.049,4,0.86,Get Lucky,Daft Punk,0
0.0378,0.81,369627,0.793,1.82E-06,6,0.072,-9.404,0,0.0403,116.049,4,0.86,Get Lucky,Daft Punk,0
0.0267,0.821,632693,0.793,1.37E-05,6,0.0751,-9.003,0,0.0391,116.009,4,0.91,Get Lucky - Daft Punk Remix,Daft Punk,0
0.0426,0.794,248413,0.811,1.07E-06,6,0.101,-8.966,0,0.038,116.047,4,0.865,Get Lucky - Radio Edit,Daft Punk,0
0.0378,0.81,369627,0.793,1.82E-06,6,0.072,-9.404,0,0.0403,116.049,4,0.863,Get Lucky,daft punk,1
0.58,0.599,245960,0.699,0.276,1,0.108,-7.588,0,0.1,120.927,4,0.312,Ohio - filous Remix,Damien Jurado,0
0.208,0.501,192000,0.836,0,11,0.152,-3.587,0,0.0491,159.863,4,0.627,How Not To,Dan + Shay,0
0.0292,0.474,195987,0.594,0,11,0.133,-5.756,1,0.0289,86.131,4,0.503,Tequila,Dan + Shay,1
0.868,0.42,336373,0.105,0.587,6,0.0957,-20.502,1,0.035,99.873,4,0.108,Good Morning.Goodbye,Dan Cray Trio,0
0.0281,0.64,197120,0.888,8.01E-05,1,0.0584,-5.251,0,0.169,87.93,4,0.664,From Nowhere,Dan Croll,0
0.0397,0.786,302840,0.547,0.272,1,0.0378,-11.416,1,0.262,92.603,4,0.68,Sugah Daddy,D'Angelo,0
0.0993,0.839,161200,0.777,3.77E-05,7,0.102,-5.424,0,0.0597,133.566,4,0.926,Gotta Get Thru This,daniel bedingfield,1
0.27,0.583,233920,0.667,3.64E-05,3,0.167,-7.351,1,0.029,140.028,4,0.53,Bad Day,daniel powter,1
0.0133,0.755,229240,0.408,0,5,0.33,-10.33,0,0.187,76.034,4,0.465,Show Stopper,danity kane,1
0.0912,0.774,244267,0.653,0,8,0.151,-5.158,0,0.05,120.01,4,0.818,Damaged,danity kane,1
0.32,0.723,210880,0.848,0,5,0.144,-7.11,1,0.0833,116.021,4,0.261,25 Bucks [feat. Purity Ring],Danny Brown,0
0.0193,0.751,211825,0.882,0,1,0.15,-5.605,1,0.0819,140.103,4,0.657,Dip,Danny Brown,0
0.132,0.635,139931,0.766,0,11,0.122,-6.449,1,0.26,93.603,4,0.675,Grown Up,Danny Brown,0
0.0482,0.653,141724,0.817,0,1,0.157,-5.077,1,0.239,135.345,4,0.493,Molly Ringwald,Danny Brown,0
0.0643,0.519,217800,0.907,0,4,0.264,-3.918,1,0.0444,147.957,4,0.603,Rise,Danny Gokey,0
0.0258,0.746,205741,0.794,0,1,0.0497,-6.331,1,0.0698,104.827,4,0.471,Me Rehúso,Danny Ocean,0
0.0231,0.744,205715,0.804,0,1,-6.327,0.0494,1,0.0677,104.823,4,0.426,Me Rehúso,Danny Ocean,1
0.335,0.5,214507,0.622,0,9,0.327,-6.691,1,0.0329,83.886,4,0.293,If I Told You,Darius Rucker,0
0.456,0.529,298400,0.663,0,9,0.142,-7.138,1,0.0306,148.102,4,0.592,Wagon Wheel,darius rucker,1
0.000283,0.256,197684,0.98,0.0196,3,0.618,-5.107,1,0.0964,94.99,4,0.11,Zerotonin 2,Darknet,0
0.0985,0.647,277375,0.841,0,10,0.897,-2.507,1,0.164,139.963,4,0.886,Blueberry (Pills & Cocaine) (feat. Danny Brown),Darq E Freaker,0
0.00096,0.573,256800,0.946,0.00191,7,0.115,-5.065,1,0.377,151.817,4,0.769,Michael Jackson,Das Racist,0
0.141,0.48,179893,0.878,0,6,0.0587,-6.59,0,0.0743,136.006,4,0.19,Waiting,Dash Berlin,0
0.0525,0.423,214831,0.912,0,10,0.245,-3.232,0,0.0615,145.942,4,0.338,It's Not Over,daughtry,1
0.0021,0.45,255652,0.849,1.61E-06,6,0.195,-3.881,1,0.0344,143.904,4,0.336,Home,daughtry,1
0.00987,0.484,249920,0.784,0,8,0.0986,-3.976,1,0.0308,95.937,4,0.141,No Surprise,daughtry,1
0.0172,0.424,204661,0.917,0,3,0.109,-2.595,1,0.041,156.071,4,0.554,Over You,daughtry,1
0.0641,0.667,201964,0.673,4.00E-06,0,0.0975,-7.574,1,0.323,144.256,4,0.661,Thiago Silva,Dave,0
0.0471,0.406,242000,0.73,0,9,0.229,-6.278,1,0.0315,170.032,4,0.207,The Space Between,dave matthews band,1
0.0109,0.599,212013,0.677,8.04E-06,0,0.0612,-4.722,0,0.035,81.021,4,0.458,Crush,David Archuleta,0
0.00836,0.57,213520,0.664,1.20E-05,0,0.0719,-4.718,0,0.0322,162.084,4,0.487,Crush,david archuleta,1
0.000235,0.834,230133,0.652,0.0933,1,0.206,-7.899,0,0.18,95.015,4,0.548,Play,david banner,1
0.00417,0.935,224547,0.747,0,1,0.207,-4.231,1,0.391,117.613,5,0.736,Get Like Me,david banner,1
0.228,0.628,260947,0.568,0.0183,10,0.0906,-10.695,1,0.14,191.404,4,0.618,Fame (2007 Remastered),David Bowie,0
0.00535,0.654,247600,0.641,0.00321,8,0.209,-9.771,1,0.0482,114.696,4,0.778,Let's Dance (Single Version) [2002 Remastered Version],David Bowie,0
0.0466,0.66,382387,0.695,0.145,9,0.0854,-6.896,0,0.029,129.972,4,0.506,Lazarus,david bowie,1
0.0788,0.337,317027,0.365,3.84E-05,0,0.202,-15.091,1,0.0318,136.264,4,0.497,Space Oddity,david bowie,1
0.0794,0.446,228827,0.834,0,9,0.114,-4.014,0,0.0341,132.034,4,0.363,Light On,david cook,1
0.0762,0.809,195853,0.628,0.000371,11,0.113,-5.021,0,0.0561,130.008,4,0.797,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta,0
0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.254,Titanium (feat. Sia),David Guetta,0
0.219,0.548,194897,0.65,0,8,-5.827,0.225,0,0.0591,144.937,4,0.557,2U (feat. Justin Bieber),David Guetta,1
0.0816,0.809,194347,0.562,0.000418,11,0.105,-7.694,0,0.0534,130.003,4,0.798,Sexy Chick,david guetta,1
0.24,0.596,192560,0.73,0,9,0.325,-4.091,1,0.151,85.979,4,0.525,Hey Mama,david guetta,1
0.24,0.596,192560,0.73,0,9,0.325,-4.091,1,0.151,85.979,4,0.525,Hey Mama,david guetta,1
0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233,Titanium,david guetta,1
0.0666,0.703,199689,0.786,0,8,0.553,-2.243,1,0.0561,127.954,4,0.475,Turn Me On,david guetta,1
0.25,0.717,246000,0.637,0.306,0,0.347,-3.401,0,0.0347,119.951,3,0.392,Without You,david guetta,1
0.0086,0.707,220640,0.471,0.00839,9,0.179,-7.667,1,0.0354,125.014,4,0.354,Everytime We Touch,David Guetta - Sébastian Ingrosso - Joachim Garraud - Chris Willis - Steve Angello,0
0.899,0.461,477173,0.0389,0.015,0,0.0927,-20.482,1,0.0399,109.374,4,0.121,Dreamsville,David Halliday,0
0.92,0.442,408600,0.124,0.605,3,0.21,-22.227,1,0.0388,65.003,4,0.205,I'll Let You Know,David Hazeltine,0
0.201,0.53,236987,0.717,0,1,0.0544,-6.073,1,0.0421,160.458,4,0.906,Whatever She's Got,david nail,1
0.00649,0.805,213280,0.596,0.00772,7,0.299,-6.007,1,0.119,81.004,4,0.753,You Don't Love Me (No No No),Dawn Penn,0
0.12,0.659,200717,0.767,0,2,0.181,-3.016,1,0.261,181.818,4,0.554,"Sit Still, Look Pretty",daya,1
0.222,0.884,191368,0.826,2.29E-06,11,0.0651,-3.672,0,0.0854,94.997,4,0.466,Hide Away,daya,1
0.00158,0.598,383495,0.534,0.124,4,0.319,-5.666,0,0.0272,115.005,4,0.0473,Skyscrapers,Daydreamer,0
0.0362,0.67,585000,0.792,0.881,7,0.101,-8.211,1,0.0465,128.018,3,0.0348,Polaris,deadmau5,0
8.45E-05,0.649,214042,0.706,0.831,8,0.163,-7.209,0,0.031,128.032,4,0.0744,Strobe - Radio Edit,deadmau5,0
0.264,0.62,225800,0.529,0,5,0.354,-5.333,0,0.0353,94.951,4,0.572,What 2 Do,DEAN,0
0.947,0.483,248176,0.199,0,2,0.109,-11.37,1,0.0586,78.103,4,0.162,Waves - Acoustic,Dean Lewis,0
0.0167,0.797,211882,0.961,0.919,10,0.107,-8.083,0,0.0677,128.015,4,0.355,Symptom - Original Mix,Deapmash,0
0.0481,0.603,202853,0.944,0,11,0.342,-3.626,0,0.347,130.035,4,0.398,I've Seen Footage,Death Grips,0
0.309,0.85,220107,0.674,0.000645,7,0.0356,-7.981,0,0.0373,115.005,4,0.74,Dance With Me,debelah morgan,1
0.0983,0.632,342173,0.586,0.581,0,0.0535,-11.333,1,0.0284,114.243,4,0.889,Smoke On The Water,Deep Purple,0
2.13E-05,0.259,350920,0.847,0.823,2,0.133,-6.298,1,0.0332,150.162,4,0.682,Nothing Ever Happened,Deerhunter,0
0.00171,0.449,269307,0.776,0,2,0.0698,-5.594,1,0.0322,148.11,4,0.198,Wasting My Time,default,1
0.417,0.566,132307,0.804,0,6,0.112,-5.783,1,0.0364,149.989,4,0.868,Roll To Me,Del Amitri,0
0.00447,0.781,282093,0.625,0,7,0.185,-9.139,1,0.373,83.024,4,0.679,I Think They Like Me,dem franchize boyz,1
0.0847,0.886,230960,0.618,0,0,0.101,-5.734,1,0.301,76.019,4,0.643,"Lean Wit It, Rock Wit It",dem franchize boyz,1
0.0018,0.598,205746,0.748,0.000196,8,0.116,-6.239,1,0.0706,130.057,4,0.321,Confident,Demi Lovato,0
0.00477,0.585,214740,0.614,0.000155,10,0.0762,-5.594,0,0.037,114.059,4,0.273,Cool for the Summer,Demi Lovato,0
0.0418,0.505,221050,0.705,0,5,0.0815,-6.097,1,0.0395,126.021,4,0.309,For You,Demi Lovato,0
0.0234,0.556,244014,0.802,0,5,0.398,-5.089,0,0.0694,176.003,4,0.263,Kingdom Come,Demi Lovato,0
0.214,0.626,204188,0.695,0,7,0.224,-6.528,0,0.0594,154.023,4,0.586,Old Ways,Demi Lovato,0
0.48,0.414,191308,0.469,0,8,0.0974,-7.583,1,0.0485,139.401,3,0.322,Stone Cold,Demi Lovato,0
0.242,0.587,192918,0.659,0,7,0.0874,-6.406,0,0.203,150.026,4,0.411,Waitin for You,Demi Lovato,0
0.559,0.628,199140,0.694,0,5,0.0556,-3.909,0,0.0378,130.057,4,0.447,Wildfire,Demi Lovato,0
0.0214,0.704,203760,0.633,0,11,-6.923,0.29,0,0.241,144.021,4,0.863,Sorry Not Sorry,Demi Lovato,1
0.0223,0.702,203760,0.635,0,11,0.283,-6.917,0,0.265,144.004,4,0.873,Sorry Not Sorry,demi lovato,1
0.0223,0.702,203760,0.635,0,11,0.283,-6.917,0,0.265,144.004,4,0.873,Sorry Not Sorry,demi lovato,1
0.0223,0.702,203760,0.635,0,11,0.283,-6.917,0,0.265,144.004,4,0.873,Sorry Not Sorry,Demi Lovato,1
0.234,0.647,206027,0.691,0,6,0.144,-3.116,1,0.048,123.046,4,0.51,Give Your Heart A Break,demi lovato,1
0.081,0.651,253587,0.77,6.54E-05,0,0.114,-8.08,0,0.0274,112.923,4,0.738,Enjoy The Silence - Remastered Version Original,Depeche Mode,0
0.0875,0.353,199111,0.87,0,0,0.079,-5.386,1,0.127,135.045,4,0.308,Change The World (feat. Hollyn),Derek Minor,0
0.0196,0.756,226520,0.7,1.02E-05,10,0.369,-5.922,0,0.347,145.14,4,0.325,Panda,desiigner,1
0.211,0.627,245200,0.669,2.72E-06,0,0.111,-9.985,1,0.0412,94.029,4,0.5,You Gotta Be,Des'ree,0
0.139,0.845,256027,0.576,0,11,0.0764,-5.15,0,0.153,127.641,4,0.455,"Bills, Bills, Bills",Destiny's Child,0
0.362,0.73,221133,0.602,3.69E-06,6,0.169,-3.782,0,0.206,97.954,4,0.932,"Independent Women, Pt. I",Destiny's Child,0
0.00543,0.771,230200,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4,0.683,"Jumpin', Jumpin'",Destiny's Child,0
0.273,0.713,271333,0.678,0,5,0.149,-3.525,0,0.102,138.009,4,0.738,Say My Name,Destiny's Child,0
0.0559,0.514,254027,0.911,0,1,0.775,-2.027,0,0.41,161.109,4,0.614,Survivor,Destiny's Child,0
0.0444,0.878,325573,0.417,0,7,0.0833,-6.799,1,0.361,77.49,4,0.904,Soldier,destiny's child,1
0.378,0.876,218756,0.424,7.31E-05,6,0.12,-6.435,0,0.339,98.062,4,0.844,Independent Women Part I,destiny's child,1
0.0446,0.873,325787,0.419,0,7,0.0814,-6.796,1,0.369,77.5,4,0.882,Soldier,destiny's child,1
0.286,0.605,245400,0.584,0,11,0.235,-7.043,0,0.197,125.802,4,0.464,Cater 2 U,destiny's child,1
0.00543,0.771,230200,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4,0.683,"Jumpin', Jumpin'",destiny's child,1
0.00808,0.815,241920,0.907,0.151,1,0.151,-5.301,1,0.0722,118.944,4,0.521,Lose My Breath,destiny's child,1
0.273,0.713,271333,0.678,0,5,0.149,-3.525,0,0.102,138.009,4,0.734,Say My Name,destiny's child,1
0.000195,0.122,377177,0.913,0.713,11,0.269,-5.815,0,0.0499,185.906,4,0.0957,Bumpy Road,Destruction Unit,0
0.000407,0.796,279952,0.774,0.812,9,0.0784,-4.833,0,0.0509,124.989,4,0.327,La Funky,Destructo feat. Oliver,0
0.00331,0.751,226227,0.82,0.00043,8,0.335,-4.23,1,0.0918,124.965,4,0.422,In The Dark,dev,1
0.144,0.631,227573,0.658,0,5,0.22,-5.313,1,0.0281,80.996,4,0.692,All On Me,Devin Dawson,0
0.56,0.654,185804,0.499,0.907,4,0.169,-9.084,0,0.0428,103.966,4,0.124,The Winner Is - from Little Miss Sunshine,DeVotchKa,0
0.0149,0.601,213040,0.8,0.00114,11,0.114,-6.249,1,0.0442,123.971,4,0.243,Inventing Shadows,dia frampton,1
0.397,0.66,268800,0.707,0,6,0.211,-5.758,1,0.208,89.279,4,0.779,I Need A Girl (Part One) (feat. Usher & Loon),Diddy,0
0.0522,0.862,301520,0.479,0.00126,7,0.589,-9.199,1,0.0646,109.878,4,0.919,I'll Be Missing You (feat. 112),Diddy,0
0.256,0.888,388226,0.833,0.00159,3,0.485,-4.381,0,0.0912,121.002,4,0.962,Last Night,diddy,1
0.14,0.361,238760,0.818,0,7,0.234,-1.854,1,0.229,168.243,4,0.233,Coming Home,diddy - dirty money,1
0.333,0.514,240040,0.539,4.85E-06,5,0.0912,-6.821,1,0.038,170.105,4,0.314,White Flag,dido,1
0.284,0.722,217827,0.595,0.000538,1,0.0694,-9.928,0,0.0415,79.98,4,0.738,Thank You,dido,1
0.27,0.663,211160,0.656,0.000279,1,0.117,-6.548,1,0.0413,120.037,4,0.555,Black,Dierks Bentley,0
0.371,0.412,201507,0.833,1.28E-05,1,0.208,-3.865,1,0.0352,179.846,4,0.669,Feel That Fire,dierks bentley,1
0.000964,0.276,141627,0.766,0.858,7,0.15,-6.012,0,0.0373,158.188,4,0.547,Past Lives,DIIV,0
0.0877,0.894,182182,0.892,0.00167,1,0.0528,-2.663,1,0.131,110.041,4,0.867,Candy,Dillon Francis,0
0.000183,0.695,295714,0.792,0.439,9,0.0638,-4.595,0,0.0328,112.008,4,0.424,Dill the Noise,Dillon Francis and Kill The Noise,0
6.89E-05,0.286,215822,0.704,0.034,9,0.192,-5.12,0,0.0374,145.843,4,0.185,Desire,DILLY DALLY,0
0.00118,0.682,295020,0.953,0.622,11,0.256,-3.873,0,0.0474,124.996,4,0.324,Coucou disco,Dim Sum,0
0.0214,0.587,198426,0.772,0.698,4,0.447,-4.439,0,0.0375,127.978,4,0.201,Legacy,Dimitri Vangelis & Wyman,0
0.00231,0.624,206013,0.971,0.121,6,0.255,-0.935,0,0.0643,102.003,4,0.442,Hey Baby - Steve Aoki Remix,Dimitri Vegas & Like Mike,0
0.00931,0.715,198750,0.989,0.109,2,0.0475,-1.723,1,0.194,128.054,4,0.679,Waist Time,Diplo,0
0.643,0.549,185726,0.816,1.38E-06,10,0.137,-5.044,0,0.233,109.774,4,0.523,Midnight Sun,Dirtcaps,0
0.419,0.727,239360,0.657,0,0,0.0624,-5.307,1,0.188,82.553,4,0.794,About to Die,Dirty Projectors,0
0.0028,0.476,226867,0.815,0.00593,4,0.357,-5.073,1,0.0359,127.964,4,0.144,City Of Dreams - Radio Edit,Dirty South,0
0.0132,0.807,330920,0.778,0.666,0,0.109,-5.485,1,0.0399,120.001,4,0.797,They Don't Know - Original Mix,Disciples,0
0.00041,0.731,324541,0.852,0.625,11,0.358,-6.08,1,0.0476,125.008,4,0.622,Bang That,Disclosure,0
0.037,0.807,250130,0.785,0.000763,8,0.18,-7.928,1,0.148,124.051,4,0.421,Confess To Me,Disclosure,0
0.0047,0.777,309180,0.688,0.69,8,0.096,-8.692,0,0.0681,126.019,4,0.18,Flow,Disclosure,0
0.172,0.683,315094,0.805,0.000231,5,0.357,-5.24,1,0.353,123.658,4,0.836,Holding On,Disclosure,0
0.0151,0.502,255632,0.732,0.000119,1,0.0897,-5.45,1,0.168,122.025,4,0.529,Latch,Disclosure,0
0.0668,0.704,199246,0.647,1.93E-06,10,0.101,-7.874,0,0.171,92.002,4,0.694,Magnets,Disclosure,0
0.111,0.615,196817,0.781,0,5,0.373,-4.838,0,0.203,105.967,4,0.664,Omen - Radio Edit,Disclosure,0
0.0107,0.882,284027,0.743,0.00152,7,0.327,-6.972,1,0.141,123.97,4,0.678,When A Fire Starts To Burn,Disclosure,0
0.0315,0.628,308527,0.824,0.543,0,0.0999,-7.983,1,0.112,122.01,4,0.86,When A Fire Starts To Burn - Midland Remix,Disclosure,0
0.00963,0.667,277688,0.848,0.000213,10,0.317,-6.164,0,0.05,119.975,4,0.895,White Noise,Disclosure,0
0.247,0.525,292760,0.643,0,5,0.106,-6.874,0,0.816,199.727,4,0.943,Willing & Able,Disclosure,0
0.0597,0.65,242056,0.985,0.325,6,0.36,-3.406,0,0.133,153.009,4,0.667,You & Me - Baauer Remix,Disclosure,0
0.0151,0.502,255632,0.732,0.000119,1,0.0897,-5.45,1,0.168,122.025,4,0.536,Latch,disclosure,1
0.0235,0.761,387774,0.478,0.00972,4,0.0458,-7.437,0,0.0545,118.925,4,0.948,Synchronize,Discodeine,0
0.0961,0.704,241733,0.49,0.000114,9,0.157,-6.667,1,0.339,155.909,4,0.646,Osaka Loop Line,Discovery,0
0.111,0.448,238227,0.508,8.09E-05,6,0.113,-6.153,1,0.0276,83.241,4,0.236,Not Ready To Make Nice,dixie chicks,1
0.569,0.574,228480,0.4,6.19E-06,2,0.164,-8.387,1,0.0273,146.018,4,0.512,Landslide,dixie chicks,1
0.00241,0.85,205663,0.664,0.0672,0,0.192,-9.141,1,0.105,126.018,4,0.584,Flashing Lights,DJ Ayres,0
0.0252,0.745,272677,0.894,0.878,8,0.137,-4.721,0,0.0448,127.99,4,0.49,One Who Lost,DJ Dodger Stadium,0
0.00402,0.872,198101,0.565,0.237,7,0.0947,-10.236,1,0.0708,125.992,4,0.885,Dance Our Way,DJ Eleven,0
0.02,0.671,200754,0.781,0,2,0.0718,-5.363,1,0.311,134.02,4,0.684,Every Freakin' - DJ Ayres remix,DJ Eleven,0
0.0496,0.96,223093,0.547,0,6,0.216,-6.992,0,0.0786,121.01,4,0.186,Too Much Sauce,dj esco,1
0.0173,0.916,183695,0.571,1.11E-06,10,0.153,-8.241,0,0.2,103.521,4,0.467,For Free,DJ Khaled,0
0.114,0.725,251333,0.661,0,7,0.291,-3.903,1,0.131,127.82,4,0.432,I Wanna Be With You,DJ Khaled,0
0.0533,0.599,288877,0.667,0,7,0.134,-4.267,1,0.0367,80.984,4,0.811,I'm the One,DJ Khaled,0
0.00525,0.7,307467,0.675,0,2,0.657,-6.362,1,0.149,124.882,4,0.227,No New Friends - SFTB Remix,DJ Khaled,0
0.0552,0.609,288600,0.668,0,7,-4.284,0.167,1,0.0367,80.924,4,0.811,I'm the One,DJ Khaled,1
0.0329,0.671,204173,0.672,0,0,-3.094,0.118,0,0.0688,97.98,4,0.632,Wild Thoughts,DJ Khaled,1
0.153,0.767,263280,0.872,0,10,0.518,-4.25,0,0.0761,112.6,4,0.565,We Takin' Over,dj khaled,1
0.153,0.767,263280,0.872,0,10,0.518,-4.25,0,0.0761,112.6,4,0.565,We Takin' Over,dj khaled,1
0.0119,0.646,263133,0.829,0,6,0.145,-1.953,0,0.147,175.972,4,0.344,Out Here Grindin,dj khaled,1
0.0533,0.599,288877,0.667,0,7,0.134,-4.267,1,0.0367,80.984,4,0.817,I'm The One,dj khaled,1
0.0173,0.412,325615,0.548,0,10,0.181,-6.981,1,0.243,81.293,4,0.176,Do You Mind,dj khaled,1
0.0135,0.55,230281,0.779,0,0,0.333,-3.841,1,0.211,150.069,4,0.315,All I Do Is Win,dj khaled,1
0.058,0.508,296147,0.809,0,11,0.608,-3.454,0,0.292,149.999,4,0.489,I'm On One,dj khaled,1
0.0173,0.916,183695,0.571,1.11E-06,10,0.153,-8.241,0,0.2,103.521,4,0.498,For Free,dj khaled,1
0.0287,0.613,204664,0.681,0,8,0.126,-3.089,1,0.0778,97.621,4,0.619,Wild Thoughts,dj khaled,1
0.14,0.85,220347,0.534,0.000893,1,0.313,-5.278,1,0.322,98.004,4,0.963,Latino & Proud,DJ Raff,0
0.00266,0.444,217733,0.498,0.0299,2,0.135,-7.631,1,0.199,119.914,4,0.294,She a Go (feat. Spinn & Taso),DJ Rashad,0
0.00107,0.565,235000,0.942,0.000393,8,0.152,-6.821,1,0.0518,137.972,4,0.569,Heaven,dj sammy,1
0.0175,0.564,220573,0.737,0,9,0.054,-4.079,1,0.0414,104.764,4,0.231,Middle,DJ Snake,0
0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4,0.0953,Turn Down for What,DJ Snake,0
0.0784,0.476,205947,0.718,1.02E-05,8,-5.309,0.122,1,0.0576,199.864,4,0.142,Let Me Love You,DJ Snake,1
0.0113,0.426,247267,0.722,1.27E-06,5,0.262,-5.369,0,0.196,196.133,4,0.25,You Know You Like It,dj snake,1
0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4,0.0815,Turn Down For What,dj snake,1
0.0771,0.652,205947,0.713,1.02E-05,8,0.144,-5.311,1,0.0368,100.023,4,0.152,Let Me Love You,dj snake,1
0.0161,0.604,220573,0.745,0,9,0.0542,-4.103,1,0.0385,104.941,4,0.205,Middle,dj snake,1
0.0835,0.534,268867,0.933,0,11,0.394,-3.282,1,0.366,202.058,4,0.478,Party Up (Up In Here),dmx,1
0.0506,0.776,202480,0.741,0,7,0.0701,-5.804,1,0.041,120.079,4,0.845,Kissing Strangers,DNCE,0
0.163,0.774,218440,0.748,0,4,0.0516,-5.478,0,0.0509,119.009,4,0.914,Cake By The Ocean,dnce,1
0.0155,0.76,285651,0.944,0.85,6,0.363,-3.793,0,0.0733,123.985,4,0.294,Next Order,Dog Blood,0
0.00173,0.548,226172,0.811,3.56E-05,11,0.323,-3.985,1,0.0475,155.08,4,0.411,Fuck It All Up (feat. JVZEL),DOLF,0
0.015,0.836,229715,0.537,0.00103,4,0.0805,-9.854,0,0.261,160.188,4,0.43,Batuque (Jeremy Sole & Atropolis Remix),Dom La Nena,0
0.125,0.761,211627,0.82,2.10E-05,1,0.183,-4.003,1,0.0623,88.997,4,0.619,Te Quiero Pa´Mi,Don Omar,0
0.0402,0.854,243733,0.543,5.73E-05,8,0.0419,-6.166,0,0.0844,103.032,4,0.868,U Know What's Up,donell jones,1
0.107,0.54,204589,0.408,0.000811,0,0.111,-11.899,0,0.0457,159.813,4,0.655,Sleeping Habits,Donguy,0
0.96,0.508,250533,0.325,0.00259,2,0.188,-11.627,1,0.037,92.187,4,0.271,Baby,Donnie & Joe Emerson,0
0.217,0.704,185437,0.657,0.000118,10,0.0888,-7.172,0,0.35,150.058,4,0.804,Callie (feat. Vic Mensa),Donnie Trumpet,0
0.537,0.191,184800,0.664,1.23E-06,1,0.353,-4.125,1,0.0456,203.822,3,0.545,Puppy Love,Donny Osmond,0
0.0923,0.789,175240,0.494,0.000408,1,0.144,-13.702,1,0.0456,104.593,4,0.832,Right Place Wrong Time,Dr. John,0
0.763,0.707,275227,0.709,0,11,0.274,-3.979,0,0.34,89.094,4,0.497,0 To 100 / The Catch Up,Drake,0
0.219,0.427,257760,0.861,0,1,0.277,-4.874,1,0.376,161.776,4,0.581,Best I Ever Had,Drake,0
0.00157,0.79,217707,0.676,0,8,0.25,-6.432,0,0.271,132.002,4,0.314,Big Rings,Drake,0
0.0145,0.739,241400,0.472,7.27E-06,1,0.207,-11.204,1,0.156,80.03,4,0.308,Childs Play,Drake,0
0.369,0.662,236733,0.571,0.000197,6,0.0908,-7.382,0,0.106,152.009,4,0.442,Headlines,Drake,0
0.003,0.766,227027,0.453,3.49E-05,6,0.0923,-6.651,0,0.067,100.002,4,0.346,"Hold On, We're Going Home",Drake,0
0.00349,0.772,227880,0.407,2.40E-05,6,0.0705,-7.442,0,0.0907,100.006,4,0.287,"Hold On, We're Going Home",Drake,0
0.00257,0.896,267024,0.623,0.000258,2,0.039,-8.008,1,0.0571,134.962,4,0.564,Hotline Bling,Drake,0
0.0565,0.853,205879,0.547,0,1,0.341,-7.535,1,0.194,142.065,4,0.677,Jumpman,Drake,0
0.19,0.735,275840,0.41,0,11,0.341,-8.735,0,0.2,114.812,4,0.16,Know Yourself,Drake,0
0.304,0.804,298941,0.459,0.0862,11,0.11,-11.556,1,0.039,111.963,4,0.372,Passionfruit,Drake,0
0.0103,0.745,143214,0.822,4.20E-06,7,0.155,-6.354,1,0.252,86.733,5,0.374,Skepta Interlude,Drake,0
0.00479,0.804,251333,0.56,0,8,0.164,-6.682,1,0.185,85.023,4,0.264,Sneakin’,Drake,0
0.0425,0.79,173160,0.531,0,8,0.266,-6.968,1,0.197,86.306,4,0.498,Started From the Bottom,Drake,0
0.0431,0.697,277387,0.527,1.25E-05,0,0.0882,-10.438,0,0.211,121.849,4,0.289,Take Care,Drake,0
0.0472,0.849,217693,0.408,0,6,0.101,-8.67,0,0.284,99.876,4,0.337,Wu-Tang Forever,Drake,0
0.108,0.927,210937,0.488,0,9,-9.433,0.196,0,0.42,133.987,4,0.605,Fake Love,Drake,1
0.00784,0.791,173987,0.619,0.00423,1,-5.886,0.351,1,0.0532,103.989,4,0.371,One Dance,Drake,1
0.256,0.809,298941,0.463,0.085,11,-11.377,0.109,1,0.0396,111.98,4,0.364,Passionfruit,Drake,1
0.0934,0.567,210926,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,Nice For What,Drake,1
0.0332,0.754,198973,0.449,8.29E-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,God's Plan,Drake,1
0.244,0.544,357347,0.92,0,5,0.19,-1.474,0,0.277,105.307,5,0.519,Forever,drake,1
